                              **.subckt vco_adc_tb
                              Transient Analysis  Fri Jun  2 09:35:13  2023
--------------------------------------------------------------------------------
Index   time            pha_vco_2       pha_vco_3       pha_vco_4       
--------------------------------------------------------------------------------
0	0.000000e+00	8.582689e-01	8.582689e-01	8.582689e-01	
1	1.000000e-14	8.582792e-01	8.582789e-01	8.582789e-01	
2	2.000000e-14	8.582856e-01	8.582851e-01	8.582851e-01	
3	4.000000e-14	8.582974e-01	8.582966e-01	8.582965e-01	
4	8.000000e-14	8.583189e-01	8.583173e-01	8.583174e-01	
5	1.600000e-13	8.583573e-01	8.583545e-01	8.583548e-01	
6	3.200000e-13	8.584236e-01	8.584187e-01	8.584194e-01	
7	6.400000e-13	8.585240e-01	8.585158e-01	8.585173e-01	
8	1.000000e-12	8.585636e-01	8.585540e-01	8.585559e-01	
9	1.064000e-12	8.585488e-01	8.585396e-01	8.585415e-01	
10	1.192000e-12	8.585266e-01	8.585180e-01	8.585199e-01	
11	1.448000e-12	8.584924e-01	8.584848e-01	8.584864e-01	
12	1.960000e-12	8.584372e-01	8.584312e-01	8.584324e-01	
13	2.984000e-12	8.583461e-01	8.583423e-01	8.583428e-01	
14	5.032000e-12	8.582083e-01	8.582075e-01	8.582070e-01	
15	9.128000e-12	8.579993e-01	8.580016e-01	8.579995e-01	
16	1.732000e-11	8.577121e-01	8.577162e-01	8.577116e-01	
17	3.370400e-11	8.578957e-01	8.578784e-01	8.578744e-01	
18	6.647200e-11	8.587385e-01	8.586581e-01	8.586602e-01	
19	1.000000e-10	8.587933e-01	8.586344e-01	8.586376e-01	
20	1.050521e-10	8.587807e-01	8.586106e-01	8.586141e-01	
21	1.151563e-10	8.587646e-01	8.585757e-01	8.585799e-01	
22	1.353647e-10	8.587605e-01	8.585458e-01	8.585524e-01	
23	1.757815e-10	8.587886e-01	8.585374e-01	8.585500e-01	
24	2.250443e-10	8.587707e-01	8.585079e-01	8.585290e-01	
25	2.789257e-10	8.587100e-01	8.584658e-01	8.584964e-01	
26	3.470500e-10	8.586635e-01	8.584500e-01	8.584919e-01	
27	4.504384e-10	8.585861e-01	8.584239e-01	8.584811e-01	
28	5.638742e-10	8.585098e-01	8.584044e-01	8.584757e-01	
29	7.768549e-10	8.584004e-01	8.583899e-01	8.584797e-01	
30	1.091818e-09	8.582961e-01	8.584032e-01	8.585034e-01	
31	1.566137e-09	8.582653e-01	8.584961e-01	8.585788e-01	
32	2.351569e-09	8.584676e-01	8.587701e-01	8.587578e-01	
